,title,series_id,episode_id,season,episode,rating,votes,original_air_date,year,plot,series_title,episode_title
111,Joust Like a Woman,tt0118375,tt0620251,6,8,7.6,190,2002-02-24,2002,"
    Peggy jeopardizes a potential deal for Hank by trying to bring Women's Liberation to the Arlen Renaissance Fair.    ",King of the Hill,Joust Like a Woman
112,The Bluegrass Is Always Greener,tt0118375,tt0620308,6,9,7.9,140,2002-02-24,2002,"
    Connie plays the fiddle in Hank's bluegrass band, but keeps it a secret from her father, who wants her to go to Van Cliburn's violin academy.    ",King of the Hill,The Bluegrass Is Always Greener
113,The Substitute Spanish Prisoner,tt0118375,tt0620323,6,10,7.7,143,2002-03-03,2002,"
    Peggy is dubbed a ""genius"" after taking an on-line test from the Texas Institute of Intelligence, which leads her into a series of confidence schemes.    ",King of the Hill,The Substitute Spanish Prisoner
114,Unfortunate Son,tt0118375,tt0620333,6,11,7.5,127,2002-03-10,2002,"
    Cotton and his army buddies have to stay at Hank's house when the VFW loses its lease.    ",King of the Hill,Unfortunate Son
115,"You There God, It's Me Margaret Hill",tt0118375,tt0620198,6,12,7.1,127,2002-03-17,2002,"
    Peggy pretends to be a nun to get a job teaching Spanish at a Catholic school.    ",King of the Hill,"You There God, It's Me Margaret Hill"
116,Tankin' It to the Streets,tt0118375,tt0764037,6,13,7.8,132,2002-03-31,2002,"
    When Dale convinces Bill that the government used him as a guinea pig for an experimental drug with disastrous results, Bill steals a tank from the army base.    ",King of the Hill,Tankin' It to the Streets
117,Of Mice and Little Green Men,tt0118375,tt0764027,6,14,7.5,124,2002-04-07,2002,"
    When Dale realizes that he did not have sex with Nancy anywhere near the time Joseph was conceived, he becomes convinced that a space alien is his son's real father.    ",King of the Hill,Of Mice and Little Green Men
118,A Man Without a Country Club,tt0118375,tt0620191,6,15,7.8,137,2002-04-14,2002,"
    Nine Rivers, Arlen's all-Asian country Club, is under pressure to have a non-Asian member, so Khan tries to get Hank to join.    ",King of the Hill,A Man Without a Country Club
119,Beer and Loathing,tt0118375,tt0620203,6,16,8.0,142,2002-04-14,2002,"
    Peggy becomes a customer service representative for Alamo Beer, Hank's favorite brand. She is sworn to secrecy about the reason for the beer's sudden unavailability in the area.    ",King of the Hill,Beer and Loathing
120,Fun with Jane and Jane,tt0118375,tt0620224,6,17,7.7,155,2002-04-21,2002,"
    While searching for a sorority to join, Luanne inadvertently joins a brainwashing cult, while Hank can't bring himself to kill an emu.    ",King of the Hill,Fun with Jane and Jane
121,My Own Private Rodeo,tt0118375,tt0764023,6,18,7.8,146,2002-04-28,2002,"
    Hank discovers that Dale's long-lost father is a cowboy on the gay rodeo circuit.    ",King of the Hill,My Own Private Rodeo
122,Sug Night,tt0118375,tt0764036,6,19,7.5,133,2002-05-05,2002,"
    Peggy is upset when she learns Hank has been having dreams about grilling hamburgers in the nude with Nancy.    ",King of the Hill,Sug Night
123,Dang Ol' Love,tt0118375,tt0620216,6,20,7.8,139,2002-05-05,2002,"
    Boomhauer plans to ask his girlfriend to marry him.    ",King of the Hill,Dang Ol' Love
124,Returning Japanese,tt0118375,tt0620296,6,21,8.4,180,2002-05-12,2002,"
    Cotton returns to Japan to learn that he has an illegitimate son.    ",King of the Hill,Returning Japanese
125,Get Your Freak Off,tt0118375,tt0620225,7,1,7.7,161,2002-11-03,2002,"
    After Hank catches Bobby freak dancing at a concert, he forbids his son from attending a boys-and-girls slumber party--but Bobby sneaks off on his own.    ",King of the Hill,Get Your Freak Off
126,The Fat and the Furious,tt0118375,tt0620311,7,2,7.4,122,2002-11-10,2002,"
    A cute groupie convinces Bill to enter a hot dog eating contest that pits him against a Laotian champion.    ",King of the Hill,The Fat and the Furious
127,"Bad Girls, Bad Girls, Watcha Gonna Do",tt0118375,tt0620201,7,3,7.4,120,2002-11-17,2002,"
    Connie's delinquent cousin, Tid Pao, wreaks havoc while visiting Arlen.    ",King of the Hill,"Bad Girls, Bad Girls, Watcha Gonna Do"
128,Goodbye Normal Jeans,tt0118375,tt0764018,7,4,7.7,121,2002-11-24,2002,"
    Peggy gets jealous of Bobby's home economic skills. Bill loses a million dollar bet to Dale.    ",King of the Hill,Goodbye Normal Jeans
129,Dances with Dogs,tt0118375,tt0620215,7,5,7.4,127,2002-12-01,2002,"
    Bobby and Hank compete in a dog dancing contest.    ",King of the Hill,Dances with Dogs
130,The Son Also Roses,tt0118375,tt0620321,7,6,7.6,133,2002-12-08,2002,"
    Bobby ditches his towel manager responsibilities on the football team to work on growing his roses.    ",King of the Hill,The Son Also Roses
131,The Texas Skilsaw Massacre,tt0118375,tt0620306,7,7,7.7,134,2002-12-15,2002,"
    In this episode, Hank is sentenced to an anger management class after accidentally sawing off Dale's finger.    ",King of the Hill,The Texas Skilsaw Massacre
132,Full Metal Dust Jacket,tt0118375,tt0620223,7,8,7.7,128,2003-01-05,2003,"
    Peggy opens her own bookstore, but when she discovers that customers are nonexistent, she reluctantly allows Dale to sublet space so he can sell guns.    ",King of the Hill,Full Metal Dust Jacket
133,Pigmalion,tt0118375,tt0620287,7,9,7.4,158,2003-01-12,2003,"
    Luanne is wooed by millionaire Trip Larsen...who has bizarre plans for her.    ",King of the Hill,Pigmalion
134,Megalo Dale,tt0118375,tt0620268,7,10,8.0,155,2003-01-12,2003,"
    Hank puts his reputation on the line when he recommends Dale for an exterminator job at Megalomart...only to realize that Dale thinks the vermin is Chuck Mangione; Bobby cheats at a game by stuffing beans up his nose.    ",King of the Hill,Megalo Dale
135,Boxing Luanne,tt0118375,tt0620207,7,11,7.2,114,2003-02-02,2003,"
    Luanne becomes a boxer.    ",King of the Hill,Boxing Luanne
136,Vision Quest,tt0118375,tt0764041,7,12,7.3,119,2003-02-09,2003,"
    Hank takes Joseph on a vision quest in hopes of changing the boy's ways, but when Dale ends up experiencing a vision of his own, he misinterprets one of Joseph's dreams...and encourages him to kill a panda at the zoo.    ",King of the Hill,Vision Quest
137,Queasy Rider,tt0118375,tt0620293,7,13,7.4,124,2003-02-16,2003,"
    After attending couples counseling, Hank and Peggy buy a motorcycle and head for Sturgis, South Dakota to attend a giant biker rally. But trouble erupts when Hank refuses to allow Peggy to do the driving.    ",King of the Hill,Queasy Rider
138,Board Games,tt0118375,tt0764013,7,14,7.1,106,2003-03-02,2003,"
    Tension erupts between Peggy, Minh and Nancy when a seat opens on the school board and each of the women announces their intention to run.    ",King of the Hill,Board Games
139,An Officer and a Gentle Boy,tt0118375,tt0620196,7,15,7.6,122,2003-03-09,2003,"
    When Bobby repeatedly disobeys Hank, he is forced to attend the same boot camp Cotton went to in his youth. But to Cotton's horror, the once draconian facility now mollycoddles its cadets.    ",King of the Hill,An Officer and a Gentle Boy
140,The Miseducation of Bobby Hill,tt0118375,tt0764039,7,16,7.8,108,2003-03-16,2003,"
    When Hank teaches Bobby the basics of propane sales, Bobby ignores the advice and uses his own strategy--with impressive results; Bill sails away in a lawn chair tied to weather balloons; Peggy worries that the liver cleanser she bought is poisoning her.    ",King of the Hill,The Miseducation of Bobby Hill
141,The Good Buck,tt0118375,tt0620314,7,17,7.3,113,2003-03-30,2003,"
    Hank and Peggy become concerned when the leering buck Strickland ends up in Luanne's Bible study class; Bobby skips gym class to have tea and scones at the posh Hotel Arlen.    ",King of the Hill,The Good Buck
142,I Never Promised You an Organic Garden,tt0118375,tt0620245,7,18,7.3,114,2003-04-13,2003,"
    Peggy convinces Principal Moss to hire her as the new full-time organic gardening teacher by promising the vegetables to the football team. However, organic gardening proves much harder than it sounds.    ",King of the Hill,I Never Promised You an Organic Garden
143,Be True to Your Fool,tt0118375,tt0620202,7,19,7.7,112,2003-04-27,2003,"
    Bill spreads lice to Hank, Dale, and Boomhauer. When Hanks gets his head shaved, he's surprised to discover he has a tattoo on his scalp.    ",King of the Hill,Be True to Your Fool
144,Racist Dawg,tt0118375,tt0620294,7,20,7.4,134,2003-05-04,2003,"
    Hank is accused of being a racist when Ladybird barks at a black repairman.    ",King of the Hill,Racist Dawg
145,Night and Deity,tt0118375,tt0620274,7,21,7.8,128,2003-05-11,2003,"
    Dale meets the woman of his dreams when the neighborhood becomes infested with pigeons; Hank serves as Luanne's designated driver on her birthday, only to end up getting drunk.    ",King of the Hill,Night and Deity
146,Maid in Arlen,tt0118375,tt0620265,7,22,7.8,116,2003-05-18,2003,"
    Kahn reacts with horror when his mother becomes the Hills' maid... and Bill's lover.    ",King of the Hill,Maid in Arlen
147,Witches of East Arlen,tt0118375,tt0620337,7,23,7.6,139,2003-05-18,2003,"
    Hank is horrified when Bobby joins a group of ""witches"" who want the boy to drink dog's blood during one of their ceremonies.    ",King of the Hill,Witches of East Arlen
148,Patch Boomhauer,tt0118375,tt0620279,8,1,7.6,178,2003-11-02,2003,"
    Boomhauer's brother Patch comes into town driving a Saab 900NG cabriolet to marry Boomhauer's ex-girlfriend, Katherine. Patch is busy making arrangements for the wedding and Boomhauer is sulking, as he still loves Katherine. At a party at Hank's house, Patch asks Boomhauer to be his best man.    ",King of the Hill,Patch Boomhauer
149,Reborn to Be Wild,tt0118375,tt0620295,8,2,7.6,127,2003-11-09,2003,"
    Hank reacts with horror when Bobby's Bible study group turns out to be populated with Christian skate punks who wear tattoos and dress like rockers; Dale and his friends form a Last Supper club.    ",King of the Hill,Reborn to Be Wild
150,New Cowboy on the Block,tt0118375,tt0620273,8,3,7.4,116,2003-11-16,2003,"
    A washed-up football star moves into the neighborhood.    ",King of the Hill,New Cowboy on the Block
151,The Incredible Hank,tt0118375,tt0620315,8,4,8.0,125,2003-11-23,2003,"
    Peggy suspects that Hank suffers from Irritable Male Syndrome and begins spiking his coffee with testosterone, turning Hank from low-energy everyman to muscled go-getter.    ",King of the Hill,The Incredible Hank
152,Flirting with the Master,tt0118375,tt0620221,8,5,7.1,107,2003-11-30,2003,"
    A dashing mexican television star asks Peggy to spend two weeks south of the border to tutor his children, but Peggy gets the feeling that the actor wants to have an affair with her.    ",King of the Hill,Flirting with the Master
153,After the Mold Rush,tt0118375,tt0620194,8,6,7.7,130,2003-12-07,2003,"
    Hank enters his house in Arlen's parade of homes showcase, but when the hill house tests positive for mold, Hank and his family must relocate to a seedy hotel.    ",King of the Hill,After the Mold Rush
154,"Livin' on Reds, Vitamin C and Propane",tt0118375,tt0620260,8,7,8.2,138,2003-12-14,2003,"
    Hank lives up to his boyhood dream of driving a big rig when helping his mother to move. Bobby tags along and, unfortunately, so do Dale, Bill and Boomhauer; Meanwhile Peggy and Luanne write a very poor Christmas carol.    ",King of the Hill,"Livin' on Reds, Vitamin C and Propane"
155,"Rich Hank, Poor Hank",tt0118375,tt0764031,8,8,7.8,126,2004-01-04,2004,"
    When Bobby mistakenly believes that his parents are rich, he steals Hank's credit card and goes on a shopping spree.    ",King of the Hill,"Rich Hank, Poor Hank"
156,Ceci N'est Pas Une King of the Hill,tt0118375,tt0620209,8,9,7.7,112,2004-01-25,2004,"
    Hank commissions Peggy to create some artwork to satisfy the local zoning board after they approve a Strickland Propane expansion, but Peggy is humiliated when an art dealer promotes her as an illiterate hillbilly.    ",King of the Hill,Ceci N'est Pas Une King of the Hill
157,That's What She Said,tt0118375,tt0620307,8,10,7.6,140,2004-02-08,2004,"
    A new Strickland Propane employee revels in making off-color jokes, driving Hank crazy.    ",King of the Hill,That's What She Said
158,My Hair Lady,tt0118375,tt0620272,8,11,7.8,141,2004-02-15,2004,"
    Bill pretends to be a homosexual to get a job at a trendy beauty salon.    ",King of the Hill,My Hair Lady
159,Phish and Wildlife,tt0118375,tt0620286,8,12,7.8,128,2004-02-22,2004,"
    Hank and his friends take Bobby on an ""eat only what you catch"" camping trip, only to discover that the park has been overrun by hippies.    ",King of the Hill,Phish and Wildlife
160,Cheer Factor,tt0118375,tt0620211,8,13,7.2,112,2004-03-07,2004,"
    Peggy takes over as coach of the cheerleading squad, and switches the girls from elaborate dance routines to violent spectacle.    ",King of the Hill,Cheer Factor
161,Dale Be Not Proud,tt0118375,tt0620213,8,14,7.6,112,2004-03-14,2004,"
    When racecar driver John Force needs a kidney transplant, Dale turns out to be a perfect match; and Peggy helps Bobby win over his classmates when he reads announcements over the school's intercom system.    ",King of the Hill,Dale Be Not Proud
162,"Après Hank, le Deluge",tt0118375,tt0764010,8,15,7.5,118,2004-02-21,2004,"
    Arlen is hit with rains and flash floods. Bill finds himself put in charge of the shelter at Tom Landry Middle School, and instantly becomes mad with power and authority.    ",King of the Hill,"Après Hank, le Deluge"
163,DaleTech,tt0118375,tt0620214,8,16,7.7,114,2004-03-28,2004,"
    Cotton plays detective when someone begins drinking Hank's grapefruit juice; and Dale tries to launch his own home security company.    ",King of the Hill,DaleTech
164,How I Learned to Stop Worrying and Love the Alamo,tt0118375,tt0620241,8,17,7.1,110,2004-04-18,2004,"
    Hank reacts with disbelief when he realizes Bobby's history textbook contains almost nothing on the Alamo; and Peggy photographs a Flat Stanley doll to help teach kids about geography and safety issues.    ",King of the Hill,How I Learned to Stop Worrying and Love the Alamo
165,"Girl, You'll Be a Giant Soon",tt0118375,tt0620226,8,18,7.3,118,2004-04-25,2004,"
    Luanne joins forces with Hank to protest a propane ban at the Texas State Fairground grill-off; and Peggy goes to extreme lengths to gain access to a laundry room where an infamous murder took place.    ",King of the Hill,"Girl, You'll Be a Giant Soon"
166,Stressed for Success,tt0118375,tt0620302,8,19,7.7,117,2004-05-02,2004,"
    Bobby joins the school's academic team, where he specializes in pop culture, but the stress proves too much for him to handle.    ",King of the Hill,Stressed for Success
167,Hank's Back,tt0118375,tt0620229,8,20,8.2,242,2004-05-09,2004,"
    Hank starts taking yoga classes after injuring his back at work; and Peggy bags groceries at a mom-and-pop store that's having a hard time competing against Megalomart.    ",King of the Hill,Hank's Back
168,The Redneck on Rainey Street,tt0118375,tt0620320,8,21,7.7,125,2004-05-16,2004,"
    After Connie becomes a victim of reverse discrimination, Kahn gives up his hopes and dreams and embraces the life of a hillbilly.    ",King of the Hill,The Redneck on Rainey Street
169,Talking Shop,tt0118375,tt0620304,8,22,7.6,140,2004-05-23,2004,"
    Bobby infuriates Hank by training as a student counsellor, then upsets Connie by breaking the rules and dating one of his own clients - only to be stalked by a girl he's just advised to break up with her boyfriend.    ",King of the Hill,Talking Shop
170,A Rover Runs Through It,tt0118375,tt0620193,9,1,7.7,135,2004-11-07,2004,"
    The Hills travel to Montana where Peggy attempts to make amends with her estranged rancher mother; Meanwhile, Hank clashes with the locals and Henry Winkler.    ",King of the Hill,A Rover Runs Through It
171,Ms Wakefield,tt0118375,tt0620270,9,2,7.5,131,2004-12-19,2004,"
    During the Christmas season, a dying, elderly woman wants to spend her final days in the Hills' house, which used to be hers.    ",King of the Hill,Ms Wakefield
172,Death Buys a Timeshare,tt0118375,tt0769203,9,3,7.1,107,2005-01-16,2005,"
    Hank accompanies Cotton and Bill to Mexico to keep them from buying into a timeshare; and Peggy, Dale, and Bobby sneak into swimming pools during a heat wave.    ",King of the Hill,Death Buys a Timeshare
173,"Yard, She Blows!",tt0118375,tt0764042,9,4,7.8,115,2005-01-23,2005,"
    Peggy tries to spruce up the front yard by purchasing a lawn gnome, much to Hank's horror.    ",King of the Hill,"Yard, She Blows!"
174,Dale to the Chief,tt0118375,tt0769202,9,5,7.8,125,2005-01-30,2005,"
    Hank is embarrassed when his new driver's license lists him as female. And after reviewing the Warren Commission Report, Dale turns pro-America.    ",King of the Hill,Dale to the Chief
175,The Petriot Act,tt0118375,tt0620319,9,6,7.5,121,2005-02-13,2005,"
    Hank wants to help out the boys fighting overseas by looking after one of their pets. Bill is currently looking after a GI's dog, and Hank wants to do the same. Unfortunately, instead of a dog, he gets a untamed, fierce cat named Duke, with large claws, large teeth, and large vet bills.    ",King of the Hill,The Petriot Act
176,Enrique-cilable Differences,tt0118375,tt0764017,9,7,6.9,108,2005-02-20,2005,"
    Enrique's marriage is in limbo, but rather than face up to his problems, he tries to find someone else to turn to. He chooses to confide in a heartless Hank who casts him out.    ",King of the Hill,Enrique-cilable Differences
177,Mutual of Omabwah,tt0118375,tt0620271,9,8,8.2,129,2005-03-06,2005,"
    Hank realizes he doesn't have any home-owner's insurance; Dale realizes people are willing to pay money to be stung by bees; Bill and Boomhauer discover the pleasures of a deep fryer; and Peggy and Luanne get stuck at a highway rest stop.    ",King of the Hill,Mutual of Omabwah
178,Care-Takin' Care of Business,tt0118375,tt0620208,9,9,7.5,108,2005-03-13,2005,"
    Hank and his friends tend to the grass on a football field to keep the groundskeeper from being fired; and Luanne falls for lucky's new rims.    ",King of the Hill,Care-Takin' Care of Business
179,Arlen City Bomber,tt0118375,tt0620199,9,10,7.2,98,2005-03-27,2005,"
    When Luanne runs up a large credit-card debt, Peggy vows to help her pay it off... but ends up buying a roller-derby team in the process.    ",King of the Hill,Arlen City Bomber
180,Redcorn Gambles with His Future,tt0118375,tt0764030,9,11,7.4,107,2005-04-10,2005,"
    John Redcorn opens a gambling casino on his land.    ",King of the Hill,Redcorn Gambles with His Future
181,Smoking and the Bandit,tt0118375,tt0764034,9,12,7.7,106,2005-04-17,2005,"
    Dale poses as The Smoking Bandit, a masked marauder who goes around to several Arlen businesses violating their anti-smoking regulations.    ",King of the Hill,Smoking and the Bandit
182,Gone with the Windstorm,tt0118375,tt0769204,9,13,7.6,108,2005-05-01,2005,"
    When the station manager hires a new weatherman to replace Nancy after she blows an important forecast, Peggy convinces Nancy that covering a dangerous wildfire is the only way to win back her job.    ",King of the Hill,Gone with the Windstorm
183,Bobby on Track,tt0118375,tt0620206,9,14,7.7,107,2005-05-08,2005,"
    A track coach uses Bobby to shame good athletes when they get out of line.    ",King of the Hill,Bobby on Track
184,It Ain't Over 'Til the Fat Neighbor Sings,tt0118375,tt0620248,9,15,7.8,117,2005-05-15,2005,"
    Bill believes he has found acceptance when he joins a glee club.    ",King of the Hill,It Ain't Over 'Til the Fat Neighbor Sings
185,Hank's on Board,tt0118375,tt0764020,10,1,7.9,112,2005-09-18,2005,"
    Hank prevails on Dale and Boomhauer to invite Bill and himself on their annual fishing trip.    ",King of the Hill,Hank's on Board
186,Bystand Me,tt0118375,tt0764016,10,2,7.4,103,2005-09-25,2005,"
    Peggy gets a job at the town newspaper writing a household tips column, but inadvertently gives readers the recipe for mustard gas.    ",King of the Hill,Bystand Me
187,Bill's House,tt0118375,tt0764012,10,3,7.5,106,2005-11-06,2005,"
    When Bill goes to volunteer at a halfway house, he winds up housing a group of recovering alcoholics at his own home.    ",King of the Hill,Bill's House
188,Harlottown,tt0118375,tt0764021,10,4,7.5,112,2005-11-20,2005,"
    Hank is devastated when Peggy uncovers some unsavory facts about the founding of the town of Arlen.    ",King of the Hill,Harlottown
189,A Portrait of the Artist as a Young Clown,tt0118375,tt0620192,10,5,7.5,113,2005-12-04,2005,"
    Bobby impresses no one but his teacher when he learns Commedia Dell'Arte.    ",King of the Hill,A Portrait of the Artist as a Young Clown
190,Orange You Sad I Did Say Banana?,tt0118375,tt0764028,10,6,7.4,105,2005-11-11,2005,"
    Ted Wasanasong calls Khan a ""banana"" - a derogatory term for an Asian who is ""yellow on the outside, white on the inside"" - making him think he has lost touch with his Laotian heritage.    ",King of the Hill,Orange You Sad I Did Say Banana?
191,You Gotta Believe (In Moderation),tt0118375,tt0764043,10,7,7.3,106,2006-01-29,2006,"
    Hank's league champion softball team challenges an undefeated comedic barnstorming team.    ",King of the Hill,You Gotta Believe (In Moderation)
192,Business Is Picking Up,tt0118375,tt0819185,10,8,7.9,122,2006-03-19,2006,"
    Bobby participates in a ""job shadow"" program, where he's wowed by an entrepreneur who makes a living picking up after dogs.    ",King of the Hill,Business Is Picking Up
193,The Year of Washing Dangerously,tt0118375,tt0819189,10,9,7.5,100,2006-03-26,2006,"
    Strickland partners with Kahn in a car wash business, forcing Hank to become Kahn's ""work monkey.""    ",King of the Hill,The Year of Washing Dangerously
194,Hank Fixes Everything,tt0118375,tt0819186,10,10,7.1,103,2006-04-02,2006,"
    Strickland embarks on a propane price war, so he hires the Teutuls from ""American Chopper"" to spark sales at the Propane Expo. But the Teutuls only manage to start a riot.    ",King of the Hill,Hank Fixes Everything
195,Church Hopping,tt0118375,tt0790167,10,11,7.4,116,2006-04-09,2006,"
    After having a falling out with Reverend Stroup, Hank leaves Arlen First Methodist and joins a Mega-Church... only to be overwhelmed by its nonstop demands on his free time.    ",King of the Hill,Church Hopping
196,24 Hour Propane People,tt0118375,tt0819184,10,12,7.2,107,2006-04-23,2006,"
    After swearing off his favorite strip club, Strickland refashions the propane business using an ice-cream parlor as his inspiration; and Peggy uses her press credentials to obtain free things.    ",King of the Hill,24 Hour Propane People
197,The Texas Panhandler,tt0118375,tt0819188,10,13,7.7,110,2006-04-30,2006,"
    When Hank rejects Bobby's request for expensive designer jeans, Bobby takes his dad's advice and gets himself a really ""cool"" job; but begging on the street isn't exactly what Hank had in mind.    ",King of the Hill,The Texas Panhandler
198,Hank's Bully,tt0118375,tt0819187,10,14,7.7,126,2006-05-07,2006,"
    Hank's new neighbors' son won't stop harassing him, and his parents refuse to do anything about it. So he takes matters into his own hands, which gets him in trouble with the police.    ",King of the Hill,Hank's Bully
199,Edu-macating Lucky,tt0118375,tt0816025,10,15,7.5,101,2006-05-14,2006,"
    Lucky, Luanne's good-for-nothing boyfriend, won't marry her until he passes his ged test; when he asks Peggy to tutor him, she schemes to end their relationship by teaching him all the wrong answers.    ",King of the Hill,Edu-macating Lucky
200,The Peggy Horror Picture Show,tt0118375,tt0945127,11,1,7.8,155,2007-01-28,2007,"
    Peggy becomes friends with a local drag queen. But Peggy doesn't know that her friend's really a man, and her friend doesn't realize that Peggy's a real woman.    ",King of the Hill,The Peggy Horror Picture Show
201,Serpunt,tt0118375,tt0961790,11,2,7.5,131,2007-02-11,2007,"
    The Hills create a snake scare when a large python is released into the sewer system, and a couple of greedy city contractors try to take advantage of the situation.    ",King of the Hill,Serpunt
202,Blood and Sauce,tt0118375,tt0961789,11,3,7.3,114,2007-02-18,2007,"
    Bill discovers that he and his cousin are the end of the Dautrieve family line, so he tries to find a way to preserve his family legacy.    ",King of the Hill,Blood and Sauce
203,Luanne Gets Lucky,tt0118375,tt0995438,11,4,7.0,99,2007-03-25,2007,"
    Luanne goes to prom with a fifteen-year-old boy because she missed her own prom, and she wants to make Lucky pay attention to her.    ",King of the Hill,Luanne Gets Lucky
204,Hank Gets Dusted,tt0118375,tt0995437,11,5,7.4,134,2007-04-01,2007,"
    Hank's cousin, ZZ Top's Dusty Hill, comes to Arlen and makes Hank the butt of all his jokes for his new reality television program.    ",King of the Hill,Hank Gets Dusted
205,Glen Peggy Glen Ross,tt0118375,tt1022406,11,6,7.2,102,2007-04-22,2007,"
    Peggy becomes a realtor. Hank gets a new set of golf clubs with a disturbing past.    ",King of the Hill,Glen Peggy Glen Ross
206,The Passion of the Dauterive,tt0118375,tt1022407,11,7,7.3,101,2007-04-29,2007,"
    Bill becomes involved with the female pastor at his church, much to the horror of Hank and his fellow parishioners.    ",King of the Hill,The Passion of the Dauterive
207,Grand Theft Arlen,tt0118375,tt1028738,11,8,8.0,132,2007-04-29,2007,"
    Hank becomes obsessed with a video game based on his own life. Bobby attempts to improve his physical condition.    ",King of the Hill,Grand Theft Arlen
208,Peggy's Gone to Pots,tt0118375,tt1028739,11,9,7.4,106,2007-05-06,2007,"
    Peggy gets fooled into selling kitchen supplies. The real Rusty Shackleford confronts Dale.    ",King of the Hill,Peggy's Gone to Pots
209,"Hair Today, Gone Today",tt0118375,tt1033229,11,10,7.2,103,2007-05-13,2007,"
    Dale believes that he has traveled back in time. Stress over a past relationship causes Nancy to suffer hair loss.    ",King of the Hill,"Hair Today, Gone Today"
210,"Bill, Bulk and the Body Buddies",tt0118375,tt1037478,11,11,7.6,132,2007-05-20,2007,"
    Bill unwisely allows some crazed muscle-bound male bodybuilders to use the neighborhood's exercise equipment if in exchange they help him get in shape.    ",King of the Hill,"Bill, Bulk and the Body Buddies"
211,Lucky's Wedding Suit,tt0118375,tt1037479,11,12,7.4,103,2007-05-20,2007,"
    In order to pay for the big expensive wedding of her dreams, Luanne's husband-to-be Lucky sues Dale in hopes of getting a big cash settlement, like what he's received in past lawsuits, when he accidentally injures himself shortly after going to work for Dale's extermination service ""Dale's Dead Bug"".    ",King of the Hill,Lucky's Wedding Suit
212,Suite Smells of Excess,tt0118375,tt1111013,12,1,7.6,132,2007-09-23,2007,"
    Hank and the guys take Bobby to to a Texas/Nebraska college football game. During the game, they help themselves to an empty luxury suite, which puts them in a precarious situation at the end of the ball game.    ",King of the Hill,Suite Smells of Excess
213,Bobby Rae,tt0118375,tt0880186,12,2,7.0,128,2007-09-30,2007,"
    Bobby protests against commercialism at Tom Landry Middle School when he discovers that a cute girl is suddenly interested in him because of it.    ",King of the Hill,Bobby Rae
214,The Powder Puff Boys,tt0118375,tt0880188,12,3,6.9,124,2007-10-07,2007,"
    Bobby is selected to be a powder-puff cheerleader, but Peggy and the rest the PTA threaten to disband the group after the PTA president decides that it's sexist.    ",King of the Hill,The Powder Puff Boys
215,Four Wave Intersection,tt0118375,tt0880187,12,4,7.6,124,2007-10-14,2007,"
    Bobby, Joseph, and Connie are harassed at a water park by a group of bullies, and only Boomhauer can save them. Meanwhile, Bill becomes a minor local celebrity after he starts waving at drivers from the side of the road.    ",King of the Hill,Four Wave Intersection
216,Death Picks Cotton,tt0118375,tt1140908,12,5,7.9,143,2007-11-11,2007,"
    Cotton is dying, but both he and Hank are having trouble coming to terms with it--and each other.    ",King of the Hill,Death Picks Cotton
217,Raise the Steaks,tt0118375,tt1143442,12,6,7.7,123,2007-11-18,2007,"
    Hank joins a co-op store because the steaks they sell are the best in town. However, he is forced to take extreme measures to get organic steaks when Mega-Lo-Mart buys out the store.    ",King of the Hill,Raise the Steaks
218,Tears of an Inflatable Clown,tt0118375,tt1143443,12,7,6.9,111,2007-11-25,2007,"
    Bobby is in charge of putting together a carnival at Tom Landry Middle School, but a school-appointed diversity counselor takes all of the fun out of it.    ",King of the Hill,Tears of an Inflatable Clown
219,The Minh Who Knew Too Much,tt0118375,tt1154228,12,8,7.5,112,2007-12-09,2007,"
    Minh joins Dale's gun club to learn how to shoot skeet. Hank investigates who is putting their garbage in his garbage can.    ",King of the Hill,The Minh Who Knew Too Much
220,Dream Weaver,tt0118375,tt1157113,12,9,7.3,112,2007-12-16,2007,"
    Hank reluctantly joins Dale on a ""vocation vacation,"" where Dale will learn basket weaving. However, problems arise when Dale is completely incompetent and Hank becomes the teacher's pet.    ",King of the Hill,Dream Weaver
221,Doggone Crazy,tt0118375,tt1166890,12,10,7.4,109,2008-01-06,2008,"
    Ladybird begins acting erratically during thunderstorms, and Hank must resort to consulting a ""dog spiritualist"" or risk losing her to Animal Control.    ",King of the Hill,Doggone Crazy
222,Trans-Fascism,tt0118375,tt1178039,12,11,7.6,126,2008-02-10,2008,"
    Hank helps Buck Strickland and Sugarfoot's find a way to get around the Arlen City Council's new ban on trans fats.    ",King of the Hill,Trans-Fascism
223,Untitled Blake McCormick Project,tt0118375,tt1188294,12,12,8.0,125,2008-02-17,2008,"
    Dale discovers that the daughter of one of Bill's lady-friends shares the same DNA as Joseph. He comes to the conclusion that he is the father of both of them.    ",King of the Hill,Untitled Blake McCormick Project
224,The Accidental Terrorist,tt0118375,tt1195645,12,13,7.8,133,2008-03-02,2008,"
    Hank seeks revenge when he finds out that his car salesman has been taking advantage of him for 20 years, but he gets in trouble when his plan gets out of hand.    ",King of the Hill,The Accidental Terrorist
225,Lady and Gentrification,tt0118375,tt1199042,12,14,7.4,125,2008-03-09,2008,"
    While Hank helps out with Enrique's daughter's Quinceanera celebration, Peggy threatens to run Enrique's family out of its neighborhood by introducing it to the Arlen artistic community.    ",King of the Hill,Lady and Gentrification
