,title,series_id,episode_id,season,episode,rating,votes,original_air_date,year,plot,series_title,episode_title
129,Spare Me,tt0105950,tt0861869,5,43,7.9,63,1995-09-12,1995,"
    Two women ask Beavis and Butt-Head to help them with their flat tire in exchange for a ride.    ",Beavis and Butt-Head,Spare Me
130,Patsies,tt0105950,tt0823566,5,44,7.9,65,1995-09-13,1995,"
    A group of students who engage in community service activities excuse Beavis and Butt-Head from detention to help them clean a littered stretch of highway.    ",Beavis and Butt-Head,Patsies
131,Murder Site,tt0105950,tt0861855,5,45,7.8,65,1995-09-14,1995,"
    The duo decide to check out a nearby murder site, and Butt-Head finds a new way to really annoy Beavis.    ",Beavis and Butt-Head,Murder Site
132,Spanish Fly,tt0105950,tt0844524,5,46,8.2,71,1995-10-05,1995,"
    The two moronic metal-heads spike a carton of milk with Spanish fly, hoping a girl they want to have sex with will drink it. Instead a jock on the Highland High wrestling team who's been hassling them takes a swig of it, and he's scheduled to wrestle with Beavis in the next gym class!    ",Beavis and Butt-Head,Spanish Fly
133,Sexual Harrassment,tt0105950,tt0844523,5,47,8.1,75,1995-10-09,1995,"
    Beavis and Butt-Head file a sexual harassment lawsuit against a girl who gives both of them erections.    ",Beavis and Butt-Head,Sexual Harrassment
134,Bus Trip,tt0105950,tt0844518,5,48,8.7,82,1995-10-10,1995,"
    Mr. Van Driessen is supervising his class' field trip when disaster strikes.    ",Beavis and Butt-Head,Bus Trip
135,Green Thumbs,tt0105950,tt0844521,5,49,8.0,64,1995-10-11,1995,"
    Beavis and Butt-Head attempt to make counterfeit money using a copy machine so they can buy nachos.    ",Beavis and Butt-Head,Green Thumbs
136,Steamroller,tt0105950,tt0844526,5,50,7.9,52,1995-10-12,1995,"
    Beavis and Butt-Head steal Mr. Anderson's rented steamroller and destroy most of Highland with it.    ",Beavis and Butt-Head,Steamroller
137,Bungholio: Lord of the Harvest,tt0105950,tt0809645,6,1,8.4,91,1995-10-31,1995,"
    When Beavis and Butt-head are watching a horror film, two kids show up at their door to do trick or treat. Butt-head takes their candies and slams the door in their faces. Later Beavis eats all of the candies, transforming into Cornholio.    ",Beavis and Butt-Head,Bungholio: Lord of the Harvest
138,The Mystery of Morning Wood,tt0105950,tt0850727,6,2,7.5,51,1995-11-20,1995,"
    Beavis and Butt-Head select ""What Causes Morning Wood?"" as the subject of a school project.    ",Beavis and Butt-Head,The Mystery of Morning Wood
139,U.S. History,tt0105950,tt0850729,6,3,7.7,70,1995-11-20,1995,"
    Beavis and Butt-Head, tasked with oral reports for their U.S. History class, opt to tell inane stories about their experiences instead.    ",Beavis and Butt-Head,U.S. History
140,Feel-a-Cop,tt0105950,tt0844519,6,4,8.1,68,1995-11-21,1995,"
    Highland's most hated try to score with an undercover cop posing as a hooker.    ",Beavis and Butt-Head,Feel-a-Cop
141,Date Watchers,tt0105950,tt0861845,6,5,7.8,65,1995-11-22,1995,"
    Beavis and Butt-Head find Mr. Van Driessen on a date. They follow him back to his house in hopes of watching him and his date have sex.    ",Beavis and Butt-Head,Date Watchers
142,Blood Pressure,tt0105950,tt0861839,6,6,7.7,70,1995-11-23,1995,"
    Beavis gets his arm stuck inside a blood pressure machine and it is up to Butt-Head to save him.    ",Beavis and Butt-Head,Blood Pressure
143,Beavis and Butt-Head Do Christmas,tt0105950,tt0289860,6,7,8.0,766,1995-12-19,1995,"
    Beavis and Butt-head spend Christmas watching music videos, reading letters from viewers and spoof popular Christmas movies into their own hilarious shorts, like: ""Huh Huh Humbug"" and ""It's a Miserable Life"".    ",Beavis and Butt-Head,Beavis and Butt-Head Do Christmas
144,Babysitting,tt0105950,tt0814810,6,8,7.9,68,1996-01-14,1996,"
    Beavis and Butt-Head agree to babysit some neighborhood kids in exchange for money and being able to watch a pro wrestling pay-per-view.    ",Beavis and Butt-Head,Babysitting
145,Vidiots,tt0105950,tt0814815,6,9,8.1,65,1996-01-14,1996,"
    Beavis and Butt-Head join a video dating service in hopes of scoring, but are too stupid to succeed.    ",Beavis and Butt-Head,Vidiots
146,Stewart Is Missing,tt0105950,tt0861871,6,10,8.0,68,1996-01-15,1996,"
    Stewart's parents enlist Beavis and Butt-Head to help them find their missing son.    ",Beavis and Butt-Head,Stewart Is Missing
147,Gang of Two,tt0105950,tt0861848,6,11,7.6,63,1996-01-16,1996,"
    Beavis and Butt-Head, finally accepting that Todd will not let them join his gang, decide to start their own.    ",Beavis and Butt-Head,Gang of Two
148,Sprout,tt0105950,tt0861870,6,12,7.7,66,1996-01-17,1996,"
    Mr. Van Driessen assigns his class a project in which they can grow any plant they like. Beavis wants to grow nachos, so Van Driessen gives him and Butt-Head some corn seeds to plant.    ",Beavis and Butt-Head,Sprout
149,Prank Call,tt0105950,tt0828629,6,13,8.6,93,1996-01-28,1996,"
    Beavis and Butt-Head get the phone book delivered to their door. Upon receipt, they decide to call someone. While looking through the book, they come across Harry Sachs and proceed to prank call him for days on end. Each call includes a toilet flush and a reference to his unusual name.    ",Beavis and Butt-Head,Prank Call
150,No Service,tt0105950,tt0828628,6,14,8.1,69,1996-01-28,1996,"
    Beavis is called into Burger World on a busy day.    ",Beavis and Butt-Head,No Service
151,Yard Sale,tt0105950,tt0861880,6,15,8.1,69,1996-03-04,1996,"
    Mr. Anderson puts Beavis and Butt-Head in charge of his yard sale, with predictable results.    ",Beavis and Butt-Head,Yard Sale
152,P.T.A.,tt0105950,tt0861857,6,16,7.7,64,1996-03-04,1996,"
    Beavis and Butt-Head attend a PTA meeting, much to the dismay of Principal McVicker.    ",Beavis and Butt-Head,P.T.A.
153,Substitute,tt0105950,tt0833009,6,17,8.0,66,1996-03-05,1996,"
    After Van Driessen has an accident, a carefree substitute teacher is put in charge of his class.    ",Beavis and Butt-Head,Substitute
154,Shopping List,tt0105950,tt0861867,6,18,7.7,64,1996-03-06,1996,"
    Tom Anderson, recovering from an injury, asks Beavis and Butt-Head to do his shopping for him.    ",Beavis and Butt-Head,Shopping List
155,Buy Beer,tt0105950,tt0833007,6,19,8.2,74,1996-03-07,1996,"
    Beavis and Butt-Head attempt to get drunk off non-alcoholic beer.    ",Beavis and Butt-Head,Buy Beer
156,"Butt, Butt, Hike",tt0105950,tt0814811,7,1,7.8,57,1997-01-26,1997,"
    Beavis and Butt-Head are recruited for an amateur game of football, the rules of which they don't understand.    ",Beavis and Butt-Head,"Butt, Butt, Hike"
157,Vaya Con Cornholio,tt0105950,tt0814814,7,2,8.3,91,1997-01-26,1997,"
    After Beavis consumes too much VOLT Cola, he becomes Cornholio and is deported to Mexico by the U.S. Immigration Officers.    ",Beavis and Butt-Head,Vaya Con Cornholio
158,Evolution Sucks,tt0105950,tt0863252,7,3,7.8,57,1997-01-31,1997,"
    Beavis and Butt-Head learn about evolution at school, and dream about being cavemen scoring with cavewomen.    ",Beavis and Butt-Head,Evolution Sucks
159,Ding-Dong-Ditch,tt0105950,tt0863250,7,4,8.1,73,1997-01-31,1997,"
    Beavis and Butt-Head attempt to prank neighbors by ringing their doorbell and running, but they can't seem to do it right.    ",Beavis and Butt-Head,Ding-Dong-Ditch
160,Just for Girls,tt0105950,tt0863257,7,5,8.1,64,1997-01-31,1997,"
    Beavis and Butt-Head want to attend the sexual education class being held specifically for girls.    ",Beavis and Butt-Head,Just for Girls
161,A Very Special Episode,tt0105950,tt0850724,7,6,8.1,76,1997-02-07,1997,"
    On a long walk to Las Vegas, Beavis and Butt-Head find a wounded baby bird and treat it in their own special way.    ",Beavis and Butt-Head,A Very Special Episode
162,Dumbasses Anonymous,tt0105950,tt0850726,7,7,7.9,69,1997-02-07,1997,"
    Beavis and Butt-Head attend an AA meeting to deal with their own alcohol problems, i.e. the problems they have *getting* booze!    ",Beavis and Butt-Head,Dumbasses Anonymous
163,Underwear,tt0105950,tt0863268,7,8,7.7,66,1997-02-14,1997,"
    Beavis and Butt-Head go to a lingerie store. There, they touch all of the underwear on sale, thinking it means they'll ""sort-of score"" since women will wear them someday.    ",Beavis and Butt-Head,Underwear
164,Head Lice,tt0105950,tt0863255,7,9,8.1,64,1997-02-14,1997,"
    The boys contract head lice.    ",Beavis and Butt-Head,Head Lice
165,Cyber-Butt,tt0105950,tt0837582,7,10,8.1,58,1997-02-21,1997,"
    Beavis and Butt-Head force Stewart to get porn websites off Highland High's Internet system.    ",Beavis and Butt-Head,Cyber-Butt
166,Nose Bleed,tt0105950,tt0837583,7,11,8.3,86,1997-02-21,1997,"
    Beavis' nose won't stop bleeding after Butt-Head punches him in the face.    ",Beavis and Butt-Head,Nose Bleed
167,Citizens' Arrest,tt0105950,tt0837581,7,12,8.1,70,1997-02-28,1997,"
    Beavis and Butt-Head inadvertently make a citizens' arrest, then proceed to attempt to arrest innocent people.    ",Beavis and Butt-Head,Citizens' Arrest
168,Pierced,tt0105950,tt0837584,7,13,8.1,74,1997-02-28,1997,"
    Beavis and Butt-Head decide to pierce their own ears after being refused service at the local mall.    ",Beavis and Butt-Head,Pierced
169,A Great Day,tt0105950,tt0863246,7,14,8.3,65,1997-03-07,1997,"
    Beavis and Butt-Head experience good fortune in the form of a day full of things that are cool.    ",Beavis and Butt-Head,A Great Day
170,On Strike,tt0105950,tt0863260,7,15,7.9,66,1997-03-07,1997,"
    Beavis and Butt-Head decide to go on strike from their jobs at Burger World.    ",Beavis and Butt-Head,On Strike
171,Follow Me,tt0105950,tt0863253,7,16,7.6,68,1997-03-14,1997,"
    Beavis starts copying everything Butt-Head says, much to Butt-Head's annoyance.    ",Beavis and Butt-Head,Follow Me
172,Nothing Happening,tt0105950,tt0863259,7,17,8.0,51,1997-03-14,1997,"
    Mayhem and madness erupt on a beautiful day in Highland, but Beavis and Butt-head miss out on it.    ",Beavis and Butt-Head,Nothing Happening
173,Take a Lap,tt0105950,tt0863266,7,18,7.6,61,1997-03-28,1997,"
    After seeing an infomercial with a bodybuilder, Beavis and Butt-head attempt to get into muscle man shape themselves.    ",Beavis and Butt-Head,Take a Lap
174,Shortcuts,tt0105950,tt0863263,7,19,7.9,58,1997-03-28,1997,"
    After missing the bus and being forced to walk home from school, Beavis and Butt-Head decide to take a shortcut.    ",Beavis and Butt-Head,Shortcuts
175,The Bride of Butt-head,tt0105950,tt0863267,7,20,7.8,65,1997-07-18,1997,"
    Butt-head orders a Russian mail-order bride.    ",Beavis and Butt-Head,The Bride of Butt-head
176,Special Delivery,tt0105950,tt0863264,7,21,8.1,63,1997-07-18,1997,"
    Burger World initiates a new delivery service, which Beavis and Butt-head promptly bring to an end.    ",Beavis and Butt-Head,Special Delivery
177,Woodshop,tt0105950,tt0863269,7,22,8.2,73,1997-07-25,1997,"
    Beavis and Butt-head use the table saw in their woodshop class to destroy everything that they can find.    ",Beavis and Butt-Head,Woodshop
178,TV Violence,tt0105950,tt0863265,7,23,8.0,62,1997-07-25,1997,"
    Stuart gets hundreds of TV satellite dish, yet violence appears on every channel.    ",Beavis and Butt-Head,TV Violence
179,Canned,tt0105950,tt0863248,7,24,7.7,63,1997-08-01,1997,"
    Beavis finds an unopened can of root beer along the side of the highway, and Butt-head convinces him that it must be shook up before he opens it.    ",Beavis and Butt-Head,Canned
180,Garage Band,tt0105950,tt0863254,7,25,8.1,64,1997-08-01,1997,"
    Beavis and Butt-head decide to start a band.    ",Beavis and Butt-Head,Garage Band
181,Impotence,tt0105950,tt0520545,7,26,8.0,66,1997-08-08,1997,"
    Beavis and Butt-Head visit an impotence clinic, thinking doing so will help them score.    ",Beavis and Butt-Head,Impotence
182,The Miracle That Is Beavis,tt0105950,tt0814635,7,27,8.1,66,1997-08-08,1997,"
    Beavis is inspired to be more assertive by a self-help guru.    ",Beavis and Butt-Head,The Miracle That Is Beavis
183,Shopping Cart,tt0105950,tt0863262,7,28,8.0,62,1997-08-15,1997,"
    When a man accidentally hits Butt-Head with his car, he gives him $10 to not tell anybody. This inspires the duo to try getting hit by more cars to make some money.    ",Beavis and Butt-Head,Shopping Cart
184,Inventors,tt0105950,tt0863256,7,29,7.8,61,1997-08-15,1997,"
    Beavis and Butt-head invent the Butt-Scratcher 2000.    ",Beavis and Butt-Head,Inventors
185,"Die Fly, Die!",tt0105950,tt0863249,7,30,8.0,69,1997-08-22,1997,"
    Beavis and Butt-head attempt to kill a fly that has invaded the living room.    ",Beavis and Butt-Head,"Die Fly, Die!"
186,Drinking Butt-ies,tt0105950,tt0863251,7,31,7.8,60,1997-08-22,1997,"
    Beavis and Butthead get to hang out with their hero, Todd.    ",Beavis and Butt-Head,Drinking Butt-ies
187,Work Is Death,tt0105950,tt0837585,7,32,8.2,65,1997-11-04,1997,"
    At Burger World, Beavis and Butt-Head attempt to get workers' compensation.    ",Beavis and Butt-Head,Work Is Death
188,Breakdown,tt0105950,tt0837580,7,33,8.2,67,1997-11-04,1997,"
    Beavis and Butt-head finally send Principal McVicker straight into a mental institution... as if that wasn't inevitable.    ",Beavis and Butt-Head,Breakdown
189,Graduation Day,tt0105950,tt0844520,7,34,8.0,65,1997-11-18,1997,"
    David Van Driessen stages a mock graduation to help students that he assumes to have low self-esteem, which Beavis and Butt-head take literally.    ",Beavis and Butt-Head,Graduation Day
190,The Future of Beavis and Butt-head,tt0105950,tt0844527,7,35,8.2,57,1997-11-18,1997,"
    Beavis and Butt-Head talk to a job conselour about potential future careers.    ",Beavis and Butt-Head,The Future of Beavis and Butt-head
191,Speech Therapy,tt0105950,tt0844525,7,36,8.2,70,1997-11-18,1997,"
    McVicker puts Beavis and Butt-Head in a speech therapy class.    ",Beavis and Butt-Head,Speech Therapy
192,Leave It to Beavis,tt0105950,tt0863258,7,37,8.2,71,1997-11-25,1997,"
    A spoof of Leave It to Beaver (1957).    ",Beavis and Butt-Head,Leave It to Beavis
193,Butt Flambe,tt0105950,tt0863247,7,38,8.4,72,1997-11-25,1997,"
    In an untold incident, Beavis sets his rectum on fire and must be treated at the local hospital while Butt-head ruins a heart transplant.    ",Beavis and Butt-Head,Butt Flambe
194,Our Founding Losers,tt0105950,tt0863261,7,39,8.0,57,1997-11-25,1997,"
    When Coach Buzzcut catches Beavis and Butt-head defacing the American flag. He forces them to write a report of how grateful they are of being Americans or risk getting their asses kicked.    ",Beavis and Butt-Head,Our Founding Losers
195,Beavis and Butt-head Are Dead,tt0105950,tt0520542,7,40,8.7,127,1997-11-28,1997,"
    Beavis and Butt-head are believed to be dead after not going to school for 3 weeks.    ",Beavis and Butt-Head,Beavis and Butt-head Are Dead
196,Werewolves of Highland/Crying,tt0105950,tt2087000,8,1,8.5,289,2011-10-27,2011,"
    Beavis and Butt-Head want to be werewolves in order to attract girls; Butt-Head catches Beavis crying.    ",Beavis and Butt-Head,Werewolves of Highland/Crying
197,Daughter's Hand/Tech Support,tt0105950,tt2086055,8,2,8.1,168,2011-11-03,2011,"
    Beavis and Butt-Head misinterpret what it means to ask a man for his daughter's hand; the guys wander into a tech support facility and are put to work.    ",Beavis and Butt-Head,Daughter's Hand/Tech Support
198,Holy Cornholio,tt0105950,tt2097383,8,3,8.2,139,2011-11-10,2011,"
    Beavis drives a screw into his hand, turns into the Great Cornholio, and is mistaken for a reincarnated cult leader.    ",Beavis and Butt-Head,Holy Cornholio
199,Drones,tt0105950,tt2103373,8,4,8.0,126,2011-11-10,2011,"
    On a field trip to an Army base, Beavis and Butt-Head wander into a control room and start operating drones.    ",Beavis and Butt-Head,Drones
200,Supersize Me/Bathroom Break,tt0105950,tt2112381,8,5,8.0,131,2011-11-17,2011,"
    In hopes of attracting women, Beavis and Butt-Head try to emulate Morgan Spurlock by eating fast food for a month; the guys decide to devote as much of their time at work as possible to bathroom breaks.    ",Beavis and Butt-Head,Supersize Me/Bathroom Break
201,The Rat/Spill,tt0105950,tt2112382,8,6,8.0,120,2011-12-01,2011,"
    Beavis and Butt-head's house has a rat, and they'll stop at nothing until Burger World has one too. When an oil spill draws hot hippies to the shoreline, Beavis and Butt-head try to get eco-friendly with some granola girls.    ",Beavis and Butt-Head,The Rat/Spill
202,Doomsday/Dumb Design,tt0105950,tt2117033,8,7,7.8,104,2011-12-01,2011,"
    When the apocalypse leaves them behind, will Beavis and Butt-head finally score? Not even when they're the last men on earth. Beavis and Butt-head can't get a clue, but will they get religion just to get out of class?    ",Beavis and Butt-Head,Doomsday/Dumb Design
203,Copy Machine/Holding,tt0105950,tt2121415,8,8,7.9,110,2011-12-08,2011,"
    Beavis becomes trapped in a photocopier while attempting to copy his butt; the guys are mistaken for drug dealers by two women who say they want to ""score"".    ",Beavis and Butt-Head,Copy Machine/Holding
204,Used Car/Bounty Hunters,tt0105950,tt2127484,8,9,7.9,108,2011-12-15,2011,"
    No license, no money, no problem! Beavis and Butt-head shanghai a used car salesman on a joyride. The boys become bounty hunters when they meet one in a hardware store, but catching bail jumpers is harder than it looks!    ",Beavis and Butt-Head,Used Car/Bounty Hunters
205,Time Machine/Massage,tt0105950,tt2126482,8,10,7.8,103,2011-12-15,2011,"
    Beavis and Butt-head fall asleep in a school bus and wake up... in 1832? A colonial village sends the boys through a time loop. Things get all touchy-feely down at the mall when the boys open up their own massage stand.    ",Beavis and Butt-Head,Time Machine/Massage
206,School Test/Snitchers,tt0105950,tt2134372,8,11,7.9,104,2011-12-22,2011,"
    With a big test looming, Beavis and Butt-head receive an education in cheating when Principal McVicker attempts to learn 'em good. Can Beavis and Butt-head handle the truth, when the boys find themselves in the witness stand?    ",Beavis and Butt-Head,School Test/Snitchers
207,Whorehouse/Going Down,tt0105950,tt2134373,8,12,7.8,110,2011-12-29,2011,"
    America's favorite dim-witted horndogs think they've gained entry to a bordello, but it may not be all it seems. Things are going up for Beavis & Butt-head when they're trapped in an elevator with a hot chick.    ",Beavis and Butt-Head,Whorehouse/Going Down
