,title,series_id,episode_id,season,episode,rating,votes,original_air_date,year,plot,series_title,episode_title
84,Mommentary,tt0108937,tt1182211,7,6,6.3,9.0,2001-12-30,2001,"
    Harriet Lazzo, Rachel Maiellaro, and Sharon Willis, mothers of Space Ghost writers and producers Mike Lazzo, Matt Maiellaro, and Dave Willis, respectively, provide a commentary track for a previous episode, ""Kentucky Nightmare"".    ",Space Ghost Coast to Coast (TV Series 1993–2008),Mommentary
85,Mommentary: Creator's Commentary,tt0108937,tt2228355,7,7,,,2002-05-12,2002,"
    The show's creators do commentary over their mothers doing commentary over Space Ghost interviewing Willie Nelson.    ",Space Ghost Coast to Coast (TV Series 1993–2008),Mommentary: Creator's Commentary
86,Mommentary: Jellybean,tt0108937,tt2228357,7,8,,,2002-05-12,2002,"
    The show's creators do commentary over their mothers doing commentary over Space Ghost interviewing Willie Nelson, while eating jelly Beans.    ",Space Ghost Coast to Coast (TV Series 1993–2008),Mommentary: Jellybean
87,Baffler Meal,tt0108937,tt0706030,8,1,8.0,35.0,2003-01-01,2003,"
    Space Ghost sells the show out to a fast food restaurant named Burger Trench.    ",Space Ghost Coast to Coast (TV Series 1993–2008),Baffler Meal
88,Whipping Post,tt0108937,tt0706112,8,2,7.1,16.0,2003-11-23,2003,"
    Space Ghost is angry. About what? Nothing in particular. But heaven help the poor souls who stand in his way.    ",Space Ghost Coast to Coast (TV Series 1993–2008),Whipping Post
89,Eat a Peach,tt0108937,tt0706049,8,3,6.6,15.0,2003-11-30,2003,"
    Moltar and Zorak compete for Space Ghost's attention, while Space Ghost is more focused on the safety of comedian Todd Barry's vehicle.    ",Space Ghost Coast to Coast (TV Series 1993–2008),Eat a Peach
90,In Memory of Elizabeth Reed,tt0108937,tt0706066,8,4,7.9,17.0,2003-12-07,2003,"
    Space Ghost's interview with William Shatner is cut short when he is called into action to take part in an epic battle with--wait for it--the HVAC repairmen working on Zorak's air conditioner.    ",Space Ghost Coast to Coast (TV Series 1993–2008),In Memory of Elizabeth Reed
91,Idlewild South,tt0108937,tt0706065,8,5,7.3,19.0,2003-12-13,2003,"
    Space Ghost becomes profoundly inebriated after drinking some 'tallboys', derailing his interview with ""Survivor"" host Jeff Probst.    ",Space Ghost Coast to Coast (TV Series 1993–2008),Idlewild South
92,Dreams,tt0108937,tt0706048,9,1,7.4,20.0,2004-01-11,2004,"
    Space Ghost once again hosts a telethon, this time to raise awareness for ""Retardos"", and brings in Triumph the Insult Comic Dog as one of his acts.    ",Space Ghost Coast to Coast (TV Series 1993–2008),Dreams
93,Live at the Fillmore,tt0108937,tt2223269,9,2,8.6,8.0,2004-04-12,2004,"
    Space Ghost ends up in jail again, so Zorak and Moltar bail him out with the show's budget - again.    ",Space Ghost Coast to Coast (TV Series 1993–2008),Live at the Fillmore
94,Episode #10.1,tt0108937,tt7014448,10,1,,,2006-05-30,2006,"
    Space Ghost interviews gamer Billy Mitchell.    ",Space Ghost Coast to Coast (TV Series 1993–2008),Episode #10.1
95,Episode #10.2,tt0108937,tt7014456,10,2,,,2006-06-13,2006,"
    Space Ghost critiques Myst.    ",Space Ghost Coast to Coast (TV Series 1993–2008),Episode #10.2
96,Episode #10.3,tt0108937,tt7018670,10,3,,,2006-07-04,2006,"
    Space Ghost seeks style advice from Kenny Wayne Shepherd.    ",Space Ghost Coast to Coast (TV Series 1993–2008),Episode #10.3
97,Episode #10.4,tt0108937,tt7018674,10,4,,,2006-10-10,2006,"
    Zorak is reunited with his father, Mr. Pong.    ",Space Ghost Coast to Coast (TV Series 1993–2008),Episode #10.4
98,Episode #10.5,tt0108937,tt7018680,10,5,,,2007-01-23,2007,"
    Zorak wants a brain cannon from Steve Wozniak.    ",Space Ghost Coast to Coast (TV Series 1993–2008),Episode #10.5
99,Episode #10.6,tt0108937,tt7018686,10,6,,,2007-02-28,2007,"
    Space Ghost mourns the death of his cat.    ",Space Ghost Coast to Coast (TV Series 1993–2008),Episode #10.6
100,Episode #10.7,tt0108937,tt7018692,10,7,,,2007-03-17,2007,"
    Space Ghost mistakes Howard Scott Warshaw with Willard Scott. Zorak fights his old nemesis, Yarr.    ",Space Ghost Coast to Coast (TV Series 1993–2008),Episode #10.7
101,Episode #10.8,tt0108937,tt7018698,10,8,,,2007-04-21,2007,"
    Space Ghost appoints Moltar as the staff cook.    ",Space Ghost Coast to Coast (TV Series 1993–2008),Episode #10.8
102,Episode #10.9,tt0108937,tt7018702,10,9,,,2007-05-24,2007,"
    Space Ghost interviews Larry Hunter.    ",Space Ghost Coast to Coast (TV Series 1993–2008),Episode #10.9
103,Episode #11.1,tt0108937,tt7018968,11,1,,,2007-09-11,2007,"
    Space Ghost and Zorak talk to Moltar about his marriage.    ",Space Ghost Coast to Coast (TV Series 1993–2008),Episode #11.1
104,Episode #11.2,tt0108937,tt7018978,11,2,,,2007-10-31,2007,"
    Space Ghost tells Yarr about his nightmare.    ",Space Ghost Coast to Coast (TV Series 1993–2008),Episode #11.2
105,Episode #11.3,tt0108937,tt7018980,11,3,,,2007-11-30,2007,"
    Zorak takes over the show when Space Ghost goes searching for Moltar.    ",Space Ghost Coast to Coast (TV Series 1993–2008),Episode #11.3
106,Episode #11.4,tt0108937,tt7018982,11,4,,,2007-12-25,2007,"
    Space Ghost discusses Morningwood with Chantal Claret.    ",Space Ghost Coast to Coast (TV Series 1993–2008),Episode #11.4
107,Episode #11.5,tt0108937,tt7018988,11,5,,,2008-05-04,2008,"
    Space Ghost interviews Mark Thompson.    ",Space Ghost Coast to Coast (TV Series 1993–2008),Episode #11.5
108,Episode #11.6,tt0108937,tt7018990,11,6,,,2008-05-16,2008,"
    Space Ghost interviews Bruce Stern.    ",Space Ghost Coast to Coast (TV Series 1993–2008),Episode #11.6
109,Episode #11.7,tt0108937,tt7018992,11,7,,,2008-05-25,2008,"
    Space Ghost brags about winning a ""Golden Throaty"" award.    ",Space Ghost Coast to Coast (TV Series 1993–2008),Episode #11.7
110,Episode #11.8,tt0108937,tt7018996,11,8,,,2008-05-31,2008,"
    Space Ghost attempts to boost the show's ratings.    ",Space Ghost Coast to Coast (TV Series 1993–2008),Episode #11.8
